Atlanta,,Boston,,Chicago,,Los Angeles,,Miami,,New York,,Philadelphia,,Salt Lake City,,San Francisco,,Seattle,,All cities,
All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours
-0.003306515049,-0.005338668823,-0.003173007397,-0.005992026534,-0.005421695299,-0.006574756,0.002901494736,0.00001588091254,-0.002300208667,0.00001220932882,-0.001345112105,-0.004217904061,-0.004798010923,-0.0058882921,-0.004683762323,-0.00603312254,-0.009053484537,-0.01099230722,-0.004054321907,-0.006833594292,-0.003970698919,-0.005936010741
0.001371679711,0.003449234879,-0.004375021439,-0.001637278241,-0.01167007443,-0.008450060152,-0.0004020412161,-0.0008255519788,-0.004342067521,-0.006246782839,-0.001656535896,-0.00388151384,0.003925299272,0.005765154958,-0.008531525731,-0.005679363851,-0.00001803728264,0.002697482007,0.004484341014,0.007368121296,-0.0007173367194,-0.00533145247
-0.003726987867,-0.004938009195,-0.005128835794,-0.007643069606,-0.005229711533,-0.006422708277,-0.004612429999,-0.005997171625,-0.003038089955,0.0006229663268,-0.004211456515,-0.005008899141,-0.00180362002,-0.00354448799,-0.002489825245,-0.003670463338,-0.009337725118,-0.012155273,-0.003194883931,-0.003986667842,-0.003731223987,-0.004793515429
0.00302590034,0.00672143558,-0.003416015068,-0.0003803436121,-0.01267741714,-0.008694316261,0.001193411066,-0.006931658369,0.0004268969933,-0.0001806799992,-0.001778482576,-0.003422404639,-0.006127673667,-0.007462954614,-0.01028449927,-0.007139790803,-0.001321869204,0.002069105394,0.003624943318,0.007110205945,-0.003985494375,-0.005306025967
-0.004932098091,-0.005248222966,-0.003616856644,-0.003576107323,-0.006035943981,-0.006816777866,-0.004834932741,0.00354980561,0.0009849210037,-0.006136779208,-0.003175199032,-0.006820602342,0.000932296447,-0.005729087163,-0.00380197214,-0.004221439827,-0.004210027866,-0.006591388956,-0.002733389148,-0.002831510501,-0.000852172263,-0.007168157957
0.001043757889,0.005294392351,-0.0004949815921,0.003274303162,-0.01237318758,-0.007782170083,-0.001004524413,-0.007188965101,-0.004086259287,-0.006501000375,-0.006961079314,-0.009737723507,-0.004346264992,-0.008240269497,-0.01004149485,-0.006472856272,0.001471265568,-0.004677497316,0.001701684552,0.005493196193,-0.003864036174,-0.007783020847
-0.003908335697,-0.006220305804,-0.004184749909,-0.003804542124,-0.006057983264,-0.007576563861,-0.003460464301,-0.006400340702,-0.001229570364,-0.0007005854859,-0.002417277545,-0.003556054784,0.002670536283,-0.007368389517,-0.001032148139,-0.003135150531,-0.004487230908,-0.009273768403,-0.003923974466,-0.005426263902,-0.004261740949,-0.006538018584
-0.0002952475334,0.005214963108,0.0005845071282,-0.008835447021,-0.007313439623,-0.002404087456,0.0003150288248,-0.003259792225,-0.004792086314,-0.01171185076,-0.0008008197183,-0.00330733438,-0.0063136518,-0.005151193123,-0.004549215082,-0.001670096186,-0.000983242644,0.002929870039,-0.001174517209,0.003809683723,-0.001566372579,-0.006802844815
-0.00524321245,-0.007939710282,-0.004701352678,0.002237155102,-0.001964934403,-0.004118269775,-0.002961754799,-0.0005454856437,-0.005651543848,-0.00242679799,0.005042696372,-0.003560974495,-0.004894391634,0.005935780704,-0.003767417977,-0.006428585853,-0.006490546279,-0.008059954271,-0.002708548214,-0.006334959064,-0.005592770409,0.0006866444601
-0.003133201739,0.002458160743,-0.002403590595,-0.005938075949,-0.004194921814,0.001118546003,0.00250042649,-0.00304855057,-0.009921474382,-0.01273499895,-0.0008100423729,-0.005478790496,0.004275605083,-0.003223542823,-0.008569221012,-0.002932766685,-0.0001843971404,-0.01030455343,-0.005558814388,-0.0008010542952,-0.002874754136,-0.006811327301
-0.002916614991,-0.005431164056,-0.004078667145,-0.002903440269,-0.00715973042,-0.009681471623,-0.001381214475,0.004019902553,-0.006304203998,0.001436433755,-0.004700225312,-0.00345021463,-0.003157935105,0.004813563544,-0.00759813888,-0.008637384512,-0.007149905432,-0.00114573352,-0.002285942901,-0.00486385962,-0.005263107363,0.0001164949208
-0.004151700996,-0.001487898058,-0.006915315054,-0.005271034781,-0.005926005077,-0.002136908006,-0.003612637054,-0.006732292939,-0.010075639,-0.01043351647,-0.003042932833,0.005451650824,0.002950277645,-0.006580759306,-0.01178532466,-0.008310150355,0.0006243956741,-0.01430135127,-0.008642788045,-0.005176091101,-0.001875307993,-0.006946248934
